-88.401527,32.449365,"AL,I-59/20,NB,SUMTER COUNTY WELCOME CENTER, MM0.1",,,,,"{name:""","AL,I-59/20,NB,SUMTER COUNTY WELCOME CENTER, MM0.1",""", lat:Ê",32.449365,",",lon:,-88.401527,"},","{name:""AL,I-59/20,NB,SUMTER COUNTY WELCOME CENTER, MM0.1"", lat:Ê32.449365,lon:-88.401527},"
-87.959059,32.841501,"AL,I-59/20,NB,GREENE COUNTY REST AREA, MM38",,,,,"{name:""","AL,I-59/20,NB,GREENE COUNTY REST AREA, MM38",""", lat:Ê",32.841501,",",lon:,-87.959059,"},","{name:""AL,I-59/20,NB,GREENE COUNTY REST AREA, MM38"", lat:Ê32.841501,lon:-87.959059},"
-87.327741,33.188344,"AL,I-59/20,NB,TUSCALOOSA COUNTY REST AREA, MM85",,,,,"{name:""","AL,I-59/20,NB,TUSCALOOSA COUNTY REST AREA, MM85",""", lat:Ê",33.188344,",",lon:,-87.327741,"},","{name:""AL,I-59/20,NB,TUSCALOOSA COUNTY REST AREA, MM85"", lat:Ê33.188344,lon:-87.327741},"
-87.938134,32.858956,"AL,I-59/20,SB,GREENE COUNTY REST AREA, MM39",,,,,"{name:""","AL,I-59/20,SB,GREENE COUNTY REST AREA, MM39",""", lat:Ê",32.858956,",",lon:,-87.938134,"},","{name:""AL,I-59/20,SB,GREENE COUNTY REST AREA, MM39"", lat:Ê32.858956,lon:-87.938134},"
-87.319811,33.190905,"AL,I-59/20,SB,TUSCALOOSA COUNTY REST AREA, MM85",,,,,"{name:""","AL,I-59/20,SB,TUSCALOOSA COUNTY REST AREA, MM85",""", lat:Ê",33.190905,",",lon:,-87.319811,"},","{name:""AL,I-59/20,SB,TUSCALOOSA COUNTY REST AREA, MM85"", lat:Ê33.190905,lon:-87.319811},"
-86.866031,34.071669,"AL,I-65,NB,CULLMAN COUNTY REST AREA, MM300",,,,,"{name:""","AL,I-65,NB,CULLMAN COUNTY REST AREA, MM300",""", lat:Ê",34.071669,",",lon:,-86.866031,"},","{name:""AL,I-65,NB,CULLMAN COUNTY REST AREA, MM300"", lat:Ê34.071669,lon:-86.866031},"
-86.633068,32.902094,"AL,I-65,NB,CHILTON COUNTY REST AREA, MM213",,,,,"{name:""","AL,I-65,NB,CHILTON COUNTY REST AREA, MM213",""", lat:Ê",32.902094,",",lon:,-86.633068,"},","{name:""AL,I-65,NB,CHILTON COUNTY REST AREA, MM213"", lat:Ê32.902094,lon:-86.633068},"
-86.610235,31.881886,"AL,I-65,NB,BUTLER COUNTY REST AREA, MM133",,,,,"{name:""","AL,I-65,NB,BUTLER COUNTY REST AREA, MM133",""", lat:Ê",31.881886,",",lon:,-86.610235,"},","{name:""AL,I-65,NB,BUTLER COUNTY REST AREA, MM133"", lat:Ê31.881886,lon:-86.610235},"
-87.113734,31.336915,"AL,I-65,NB,CONECUH COUNTY REST AREA, MM84",,,,,"{name:""","AL,I-65,NB,CONECUH COUNTY REST AREA, MM84",""", lat:Ê",31.336915,",",lon:,-87.113734,"},","{name:""AL,I-65,NB,CONECUH COUNTY REST AREA, MM84"", lat:Ê31.336915,lon:-87.113734},"
-86.890553,34.956755,"AL,I-65,SB,ARDMORE WELCOME CENTER CENTER, MM364",,,,,"{name:""","AL,I-65,SB,ARDMORE WELCOME CENTER CENTER, MM364",""", lat:Ê",34.956755,",",lon:,-86.890553,"},","{name:""AL,I-65,SB,ARDMORE WELCOME CENTER CENTER, MM364"", lat:Ê34.956755,lon:-86.890553},"
-86.866655,34.079928,"AL,I-65,SB,CULLMAN COUNTY REST AREA, MM300",,,,,"{name:""","AL,I-65,SB,CULLMAN COUNTY REST AREA, MM300",""", lat:Ê",34.079928,",",lon:,-86.866655,"},","{name:""AL,I-65,SB,CULLMAN COUNTY REST AREA, MM300"", lat:Ê34.079928,lon:-86.866655},"
-86.639019,32.909824,"AL,I-65,SB,CHILTON COUNTY REST AREA, MM213",,,,,"{name:""","AL,I-65,SB,CHILTON COUNTY REST AREA, MM213",""", lat:Ê",32.909824,",",lon:,-86.639019,"},","{name:""AL,I-65,SB,CHILTON COUNTY REST AREA, MM213"", lat:Ê32.909824,lon:-86.639019},"
-86.608385,31.885525,"AL,I-65,SB,BUTLER COUNTY REST AREA, MM133",,,,,"{name:""","AL,I-65,SB,BUTLER COUNTY REST AREA, MM133",""", lat:Ê",31.885525,",",lon:,-86.608385,"},","{name:""AL,I-65,SB,BUTLER COUNTY REST AREA, MM133"", lat:Ê31.885525,lon:-86.608385},"
-87.047289,31.374923,"AL,I-65,SB,CONECUH COUNTY REST AREA, MM89",,,,,"{name:""","AL,I-65,SB,CONECUH COUNTY REST AREA, MM89",""", lat:Ê",31.374923,",",lon:,-87.047289,"},","{name:""AL,I-65,SB,CONECUH COUNTY REST AREA, MM89"", lat:Ê31.374923,lon:-87.047289},"
-85.617779,32.496995,"AL,I-85,NB,MACON COUNTY REST AREA, MM43.6",,,,,"{name:""","AL,I-85,NB,MACON COUNTY REST AREA, MM43.6",""", lat:Ê",32.496995,",",lon:,-85.617779,"},","{name:""AL,I-85,NB,MACON COUNTY REST AREA, MM43.6"", lat:Ê32.496995,lon:-85.617779},"
